K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu
10000,dense_d78_h8,78,8,0,4000,0.007750,1.000000,8.0292,24,8:0.992250|9:0.005250|10:0.000500|14:0.000500|16:0.000250|21:0.000250|22:0.000500|23:0.000250|24:0.000250,186.18,12.78,258,178.15,9899.82,178.18,7.7269,25195.0,132885.3,552602.0,17412.9,97925.9
10000,dense_d78_h8,78,8,2,4000,0.005000,1.000000,6.0578,28,6:0.978000|7:0.016000|8:0.001000|9:0.001500|10:0.001000|11:0.000250|12:0.000250|15:0.000250|16:0.000250|17:0.000250|18:0.000250|20:0.000500|28:0.000500,185.46,12.83,245,179.41,9900.54,179.46,7.7280,25195.0,132900.5,552224.8,17280.3,97884.1
10000,dense_d52_h12,52,12,0,4000,0.058250,1.000000,12.4047,63,12:0.941750|13:0.013500|14:0.005750|15:0.007000|16:0.004750|17:0.004250|18:0.003000|19:0.002250|20:0.002500|21:0.002000|22:0.002000|23:0.001500|24:0.000750|25:0.001000|26:0.000750|27:0.001500|28:0.000250|29:0.000500|30:0.000250|31:0.000250|32:0.000500|33:0.000250|35:0.000500|36:0.000250|37:0.000250|38:0.000500|39:0.000250|40:0.000250|44:0.000250|46:0.000250|47:0.000250|50:0.000250|52:0.000250|53:0.000250|63:0.000250,161.17,12.80,226,148.76,9902.83,149.17,7.7274,25130.0,130303.1,442733.5,13069.0,61766.6
10000,dense_d52_h12,52,12,2,4000,0.042000,1.000000,10.4147,48,10:0.935500|11:0.016500|12:0.006000|13:0.007000|14:0.005000|15:0.004250|16:0.002750|17:0.002250|18:0.002750|19:0.001750|20:0.003250|21:0.002250|22:0.002250|23:0.001000|24:0.001250|25:0.001250|26:0.000250|27:0.000500|28:0.000750|29:0.000250|31:0.000250|33:0.000250|34:0.000750|35:0.000250|37:0.000250|38:0.000250|39:0.000250|41:0.000500|44:0.000250|48:0.000250,160.37,12.75,226,149.96,9903.63,150.37,7.7311,25130.0,130035.7,442955.1,12940.7,61643.1
10000,dense_d60_h12,60,12,0,4000,0.015750,1.000000,12.1250,53,12:0.984250|13:0.003500|14:0.003000|15:0.001000|16:0.001250|17:0.000250|18:0.000750|19:0.001500|20:0.000250|22:0.001000|25:0.000250|26:0.000250|28:0.000250|29:0.000250|32:0.000250|36:0.000250|37:0.000250|39:0.000250|40:0.000250|42:0.000500|44:0.000250|53:0.000250,170.27,12.61,226,158.14,9901.73,158.27,7.7294,25150.0,131204.2,483093.5,14575.1,72948.8
10000,dense_d60_h12,60,12,2,4000,0.014500,1.000000,10.1830,42,10:0.973750|11:0.008250|12:0.003500|13:0.001750|14:0.001750|15:0.001000|16:0.000500|17:0.001000|18:0.000250|19:0.001000|20:0.001250|21:0.000750|23:0.000250|24:0.000500|25:0.000250|26:0.000250|27:0.000750|28:0.000500|29:0.000250|30:0.000250|31:0.000500|35:0.000250|36:0.000500|37:0.000250|38:0.000250|41:0.000250|42:0.000250,169.48,12.82,229,159.30,9902.52,159.48,7.7276,25150.0,131015.8,482321.0,14444.2,72875.2
10000,dense_d70_h12,70,12,0,4000,0.006000,1.000000,12.0595,49,12:0.994000|13:0.001000|14:0.000750|15:0.000250|16:0.000250|17:0.000500|18:0.000250|19:0.000250|20:0.000250|22:0.000250|23:0.000500|25:0.000250|26:0.000250|28:0.000250|34:0.000250|38:0.000250|42:0.000250|49:0.000250,182.17,12.82,241,170.11,9899.83,170.17,7.7278,25175.0,132095.0,533972.9,16675.0,89628.2
10000,dense_d70_h12,70,12,2,4000,0.006500,1.000000,10.0642,46,10:0.991250|11:0.002000|12:0.000250|13:0.000500|14:0.001500|15:0.000750|16:0.000250|17:0.000250|18:0.000500|19:0.000250|20:0.001000|23:0.000500|24:0.000250|30:0.000250|38:0.000250|46:0.000250,181.06,12.71,251,171.00,9900.94,171.06,7.7290,25175.0,132081.4,532758.3,16472.7,88989.7
10000,dense_d78_h12,78,12,0,4000,0.001750,1.000000,12.0115,23,12:0.998250|14:0.000250|15:0.000250|18:0.000250|19:0.000250|20:0.000250|21:0.000250|23:0.000250,191.27,12.76,258,179.26,9898.73,179.27,7.7286,25195.0,132942.9,573047.3,18373.3,103919.9
10000,dense_d78_h12,78,12,2,4000,0.003250,1.000000,10.0420,40,10:0.994500|11:0.002000|12:0.000250|13:0.000250|14:0.000750|18:0.000250|19:0.000250|20:0.000250|21:0.000500|24:0.000250|34:0.000250|36:0.000250|40:0.000250,190.02,12.53,257,179.98,9899.98,180.02,7.7274,25195.0,132898.3,571594.3,18132.6,102959.6
10000,dense_d52_h16,52,16,0,4000,0.030000,1.000000,16.2280,65,16:0.970000|17:0.007000|18:0.004500|19:0.002000|20:0.002250|21:0.001250|22:0.001000|23:0.001750|24:0.000500|25:0.001250|26:0.000500|27:0.001750|28:0.000500|29:0.000250|30:0.000250|31:0.000250|32:0.000500|34:0.000750|35:0.000500|36:0.000750|38:0.000500|40:0.000500|42:0.000250|43:0.000250|44:0.000250|45:0.000250|47:0.000250|65:0.000250,166.12,12.73,221,149.90,9901.88,150.12,7.7290,25130.0,129990.5,463961.9,13879.4,65971.8
10000,dense_d52_h16,52,16,2,4000,0.023000,1.000000,14.2622,56,14:0.960500|15:0.011500|16:0.005000|17:0.004000|18:0.001750|19:0.002250|20:0.001750|21:0.001250|22:0.001500|23:0.001250|24:0.000500|25:0.001000|26:0.000750|27:0.000250|28:0.000750|29:0.000750|30:0.000500|31:0.000500|32:0.000500|33:0.000250|34:0.000500|35:0.000500|36:0.000750|37:0.000250|38:0.000250|39:0.000250|40:0.000250|45:0.000250|46:0.000250|56:0.000250,165.08,12.72,238,150.82,9902.92,151.08,7.7276,25130.0,130060.7,462952.3,13706.1,65563.1
10000,ldpc_s52_h8,52,8,0,4000,0.099750,1.000000,8.6625,64,8:0.900250|9:0.027500|10:0.014250|11:0.009750|12:0.007750|13:0.006000|14:0.003000|15:0.004500|16:0.002750|17:0.003250|18:0.002750|19:0.002750|20:0.002000|21:0.001250|22:0.001500|23:0.001000|24:0.000250|25:0.000250|26:0.000500|27:0.001000|28:0.000750|29:0.000250|30:0.000500|31:0.000250|32:0.000750|33:0.000250|34:0.000250|35:0.000250|36:0.000250|38:0.000250|39:0.000250|41:0.000750|42:0.000500|43:0.000250|44:0.000250|45:0.000500|50:0.000500|53:0.000250|55:0.000250|58:0.000250|64:0.000250,126.69,13.71,184,118.02,9933.31,118.69,7.7297,30051.0,99693.8,422763.7,8118.4,30881.7
10000,ldpc_s52_h8,52,8,2,4000,0.078500,1.000000,6.8730,58,6:0.856000|7:0.048250|8:0.017250|9:0.014000|10:0.009000|11:0.007250|12:0.004250|13:0.005250|14:0.003250|15:0.006500|16:0.002750|17:0.002250|18:0.002250|19:0.003250|20:0.001500|21:0.001250|22:0.001250|23:0.001500|24:0.002500|25:0.001250|26:0.000250|27:0.001250|28:0.000250|29:0.001250|30:0.000750|31:0.001250|32:0.000500|33:0.000750|34:0.000250|35:0.000250|36:0.000500|39:0.000500|41:0.000250|43:0.000250|44:0.000500|46:0.000250|58:0.000250,125.81,13.51,185,118.93,9934.19,119.81,7.7283,30051.0,99708.2,421590.4,8004.7,30712.9
10000,ldpc_s60_h8,60,8,0,4000,0.037750,1.000000,8.2203,42,8:0.962250|9:0.013750|10:0.003500|11:0.002750|12:0.003250|13:0.002250|14:0.001500|15:0.002250|16:0.001250|17:0.000250|18:0.000750|19:0.001000|21:0.000750|22:0.000500|23:0.000250|24:0.000250|25:0.000250|26:0.000500|27:0.000250|28:0.000250|30:0.000500|31:0.000250|38:0.000750|40:0.000250|41:0.000250|42:0.000250,133.66,14.00,197,125.44,9934.34,125.66,7.7289,30059.0,98370.5,463893.8,9030.5,36310.0
10000,ldpc_s60_h8,60,8,2,4000,0.026500,1.000000,6.3015,49,6:0.939750|7:0.029250|8:0.004500|9:0.004250|10:0.003250|11:0.003250|12:0.001500|13:0.001250|14:0.002250|15:0.001250|16:0.001500|17:0.001250|18:0.000250|20:0.001000|21:0.000500|22:0.000250|23:0.001000|24:0.000500|26:0.000250|27:0.000500|28:0.000250|31:0.000500|32:0.000250|34:0.000500|36:0.000250|43:0.000250|44:0.000250|49:0.000250,133.14,14.03,208,126.83,9934.86,127.14,7.7264,30059.0,98406.8,462597.7,8960.8,36454.7
10000,ldpc_s70_h8,70,8,0,4000,0.014000,1.000000,8.0698,34,8:0.986000|9:0.006250|10:0.000750|11:0.000500|12:0.000500|13:0.000500|14:0.000750|15:0.001500|16:0.001250|18:0.000500|19:0.000500|24:0.000250|27:0.000250|29:0.000250|34:0.000250,143.92,14.33,204,135.85,9934.08,135.92,7.7287,30069.0,96795.3,513481.4,10459.2,45377.6
10000,ldpc_s70_h8,70,8,2,4000,0.006500,1.000000,6.0970,48,6:0.977750|7:0.014750|8:0.001000|9:0.001000|10:0.000750|12:0.001250|14:0.000250|15:0.000250|16:0.000250|17:0.000250|20:0.000750|22:0.000500|30:0.000250|31:0.000250|36:0.000250|40:0.000250|48:0.000250,143.27,14.38,205,137.17,9934.73,137.27,7.7271,30069.0,96749.9,513340.7,10365.6,45418.3
10000,ldpc_s52_h12,52,12,0,4000,0.056750,1.000000,12.4115,53,12:0.943250|13:0.015750|14:0.006250|15:0.003750|16:0.004000|17:0.003000|18:0.002750|19:0.002500|20:0.002500|21:0.001500|22:0.001000|23:0.002250|24:0.000500|25:0.001250|26:0.000250|27:0.001000|28:0.002000|29:0.001000|30:0.000250|31:0.000500|32:0.000500|33:0.000250|34:0.000500|37:0.000250|38:0.000250|39:0.000500|41:0.000750|43:0.000250|44:0.000500|45:0.000250|46:0.000250|52:0.000250|53:0.000250,131.34,13.32,199,118.93,9932.66,119.34,7.7294,30051.0,99737.0,442844.5,8714.2,33250.4
10000,ldpc_s52_h12,52,12,2,4000,0.046000,1.000000,10.5068,63,10:0.923000|11:0.021750|12:0.009250|13:0.005750|14:0.005500|15:0.005250|16:0.004000|17:0.002500|18:0.004000|19:0.001750|20:0.003000|21:0.001750|22:0.001500|23:0.000750|24:0.001000|25:0.001250|26:0.000750|27:0.001250|28:0.000250|29:0.000750|30:0.000750|32:0.000250|33:0.001000|35:0.000250|37:0.000250|38:0.000250|41:0.000250|42:0.000500|44:0.000500|52:0.000250|53:0.000250|55:0.000250|63:0.000250,130.23,13.26,207,119.73,9933.77,120.23,7.7292,30051.0,99689.8,441933.2,8568.0,32933.4
10000,ldpc_s60_h12,60,12,0,4000,0.021250,1.000000,12.1753,51,12:0.978750|13:0.005750|14:0.001250|15:0.001750|16:0.000750|17:0.001000|18:0.001500|19:0.001500|20:0.000500|21:0.000750|22:0.000500|23:0.000500|24:0.000500|25:0.000250|26:0.000250|27:0.001000|28:0.000250|29:0.000500|30:0.000250|32:0.000250|33:0.000500|35:0.000250|37:0.000250|39:0.000250|41:0.000250|45:0.000250|47:0.000250|51:0.000250,138.50,13.80,199,126.32,9933.50,126.50,7.7282,30059.0,98403.4,484135.7,9685.5,39138.3
10000,ldpc_s60_h12,60,12,2,4000,0.016000,1.000000,10.1805,48,10:0.974750|11:0.006500|12:0.002750|13:0.002000|14:0.002250|15:0.001750|16:0.000750|17:0.001000|18:0.001000|19:0.000250|20:0.000500|21:0.000500|22:0.001000|23:0.000500|24:0.000750|25:0.000250|26:0.000500|27:0.000250|28:0.000500|29:0.000250|31:0.000750|32:0.000500|45:0.000500|48:0.000250,137.50,13.77,198,127.32,9934.50,127.50,7.7284,30059.0,98383.6,482764.4,9547.3,38882.3
10000,ldpc_s52_h16,52,16,0,4000,0.036000,1.000000,16.2437,68,16:0.964000|17:0.010250|18:0.005000|19:0.003000|20:0.001500|21:0.002750|22:0.002250|23:0.000750|24:0.001750|25:0.001000|26:0.000750|27:0.000500|28:0.000500|29:0.000500|30:0.001000|31:0.000750|32:0.000500|35:0.000250|38:0.000250|41:0.000250|42:0.000750|43:0.000250|44:0.000250|45:0.000250|47:0.000500|51:0.000250|68:0.000250,135.67,13.47,203,119.43,9932.33,119.67,7.7272,30051.0,99793.1,463072.8,9294.3,35554.3
10000,ldpc_s52_h16,52,16,2,4000,0.025000,1.000000,14.2455,49,14:0.958500|15:0.011500|16:0.005000|17:0.004750|18:0.002500|19:0.002250|20:0.002000|21:0.001500|22:0.002500|23:0.002000|24:0.001000|25:0.000750|26:0.001000|27:0.000500|28:0.000750|29:0.000500|30:0.000500|33:0.000250|35:0.000500|37:0.000500|38:0.000250|44:0.000250|46:0.000250|47:0.000250|49:0.000250,134.76,13.04,205,120.51,9933.24,120.76,7.7264,30051.0,99707.0,461705.7,9164.4,35325.1
